,日期,质量等级,AQI,PM2.5,PM10,SO2,CO,NO2,O3,年,月,季度,AQI等级,优,良,轻度污染,中度污染,重度污染,严重污染
1981,2019/6/6,良,73.0,53.0,54.0,3.0,0.9,41.0,109.0,2019,6,2季度,良,0,1,0,0,0,0
1982,2019/6/7,轻度污染,117.0,62.0,60.0,2.0,0.7,21.0,178.0,2019,6,2季度,轻度污染,0,0,1,0,0,0
1983,2019/6/8,良,80.0,34.0,47.0,2.0,0.5,22.0,136.0,2019,6,2季度,良,0,1,0,0,0,0
1984,2019/6/9,优,49.0,6.0,20.0,3.0,0.3,17.0,98.0,2019,6,2季度,优,1,0,0,0,0,0
1985,2019/6/10,良,97.0,29.0,54.0,2.0,0.6,27.0,156.0,2019,6,2季度,良,0,1,0,0,0,0
1986,2019/6/11,中度污染,175.0,51.0,62.0,5.0,0.9,24.0,240.0,2019,6,2季度,中度污染,0,0,0,1,0,0
1987,2019/6/12,中度污染,156.0,35.0,56.0,7.0,0.9,27.0,221.0,2019,6,2季度,中度污染,0,0,0,1,0,0
1988,2019/6/13,轻度污染,127.0,23.0,43.0,2.0,0.6,25.0,189.0,2019,6,2季度,轻度污染,0,0,1,0,0,0
1989,2019/6/14,良,87.0,31.0,56.0,3.0,0.6,33.0,144.0,2019,6,2季度,良,0,1,0,0,0,0
1990,2019/6/15,轻度污染,123.0,21.0,52.0,6.0,0.7,26.0,185.0,2019,6,2季度,轻度污染,0,0,1,0,0,0
1991,2019/6/16,优,36.0,25.0,32.0,3.0,0.6,23.0,58.0,2019,6,2季度,优,1,0,0,0,0,0
1992,2019/6/17,良,97.0,51.0,51.0,3.0,0.9,31.0,156.0,2019,6,2季度,良,0,1,0,0,0,0
1993,2019/6/18,中度污染,186.0,60.0,65.0,3.0,0.8,28.0,251.0,2019,6,2季度,中度污染,0,0,0,1,0,0
1994,2019/6/19,中度污染,154.0,74.0,90.0,6.0,1.2,21.0,219.0,2019,6,2季度,中度污染,0,0,0,1,0,0
1995,2019/6/20,中度污染,179.0,61.0,82.0,3.0,0.8,30.0,244.0,2019,6,2季度,中度污染,0,0,0,1,0,0
1996,2019/6/21,轻度污染,101.0,51.0,79.0,6.0,1.0,28.0,161.0,2019,6,2季度,轻度污染,0,0,1,0,0,0
1997,2019/6/22,轻度污染,117.0,22.0,56.0,2.0,0.4,32.0,178.0,2019,6,2季度,轻度污染,0,0,1,0,0,0
1998,2019/6/23,中度污染,193.0,40.0,88.0,8.0,0.8,35.0,258.0,2019,6,2季度,中度污染,0,0,0,1,0,0
1999,2019/6/24,中度污染,166.0,36.0,74.0,5.0,0.7,33.0,231.0,2019,6,2季度,中度污染,0,0,0,1,0,0
2000,2019/6/25,中度污染,187.0,46.0,102.0,7.0,0.8,30.0,252.0,2019,6,2季度,中度污染,0,0,0,1,0,0
2001,2019/6/26,中度污染,188.0,43.0,83.0,6.0,0.8,25.0,253.0,2019,6,2季度,中度污染,0,0,0,1,0,0
2002,2019/6/27,中度污染,170.0,48.0,76.0,5.0,0.8,27.0,235.0,2019,6,2季度,中度污染,0,0,0,1,0,0
2003,2019/6/28,轻度污染,120.0,27.0,40.0,2.0,0.6,18.0,181.0,2019,6,2季度,轻度污染,0,0,1,0,0,0
2004,2019/6/29,良,55.0,14.0,28.0,3.0,0.4,16.0,105.0,2019,6,2季度,良,0,1,0,0,0,0
2005,2019/6/30,优,47.0,5.0,18.0,3.0,0.3,14.0,93.0,2019,6,2季度,优,1,0,0,0,0,0
2006,2019/7/1,良,67.0,10.0,30.0,2.0,0.3,25.0,120.0,2019,7,3季度,良,0,1,0,0,0,0
2007,2019/7/2,轻度污染,110.0,24.0,62.0,2.0,0.6,34.0,170.0,2019,7,3季度,轻度污染,0,0,1,0,0,0
2008,2019/7/3,轻度污染,119.0,21.0,38.0,3.0,0.5,28.0,180.0,2019,7,3季度,轻度污染,0,0,1,0,0,0
2009,2019/7/4,中度污染,173.0,30.0,72.0,4.0,0.6,39.0,238.0,2019,7,3季度,中度污染,0,0,0,1,0,0
2010,2019/7/5,良,60.0,27.0,49.0,2.0,0.6,34.0,112.0,2019,7,3季度,良,0,1,0,0,0,0
2011,2019/7/6,优,33.0,7.0,14.0,3.0,0.3,16.0,66.0,2019,7,3季度,优,1,0,0,0,0,0
2012,2019/7/7,良,64.0,13.0,21.0,2.0,0.4,17.0,116.0,2019,7,3季度,良,0,1,0,0,0,0
2013,2019/7/8,良,100.0,25.0,34.0,2.0,0.5,25.0,159.0,2019,7,3季度,良,0,1,0,0,0,0
2014,2019/7/9,优,50.0,29.0,49.0,2.0,0.6,40.0,98.0,2019,7,3季度,优,1,0,0,0,0,0
2015,2019/7/10,良,90.0,44.0,47.0,3.0,0.8,25.0,147.0,2019,7,3季度,良,0,1,0,0,0,0
2016,2019/7/11,良,96.0,28.0,39.0,2.0,0.5,23.0,155.0,2019,7,3季度,良,0,1,0,0,0,0
2017,2019/7/12,轻度污染,144.0,25.0,48.0,2.0,0.5,25.0,208.0,2019,7,3季度,轻度污染,0,0,1,0,0,0
2018,2019/7/13,中度污染,151.0,55.0,77.0,3.0,0.9,29.0,216.0,2019,7,3季度,中度污染,0,0,0,1,0,0
2019,2019/7/14,轻度污染,117.0,15.0,31.0,2.0,0.5,17.0,178.0,2019,7,3季度,轻度污染,0,0,1,0,0,0
2020,2019/7/15,中度污染,162.0,53.0,68.0,3.0,0.8,25.0,227.0,2019,7,3季度,中度污染,0,0,0,1,0,0
2021,2019/7/16,轻度污染,101.0,37.0,51.0,3.0,0.8,28.0,161.0,2019,7,3季度,轻度污染,0,0,1,0,0,0
2022,2019/7/17,良,72.0,52.0,42.0,3.0,0.8,29.0,69.0,2019,7,3季度,良,0,1,0,0,0,0
2023,2019/7/18,轻度污染,130.0,67.0,64.0,2.0,0.9,25.0,192.0,2019,7,3季度,轻度污染,0,0,1,0,0,0
2024,2019/7/19,良,77.0,56.0,61.0,2.0,0.9,31.0,110.0,2019,7,3季度,良,0,1,0,0,0,0
2025,2019/7/20,良,80.0,59.0,59.0,2.0,0.8,32.0,70.0,2019,7,3季度,良,0,1,0,0,0,0
2026,2019/7/21,轻度污染,146.0,64.0,69.0,2.0,0.8,27.0,210.0,2019,7,3季度,轻度污染,0,0,1,0,0,0
2027,2019/7/22,轻度污染,104.0,78.0,99.0,2.0,1.1,45.0,111.0,2019,7,3季度,轻度污染,0,0,1,0,0,0
2028,2019/7/23,轻度污染,105.0,24.0,28.0,2.0,0.6,17.0,165.0,2019,7,3季度,轻度污染,0,0,1,0,0,0
2029,2019/7/24,轻度污染,109.0,33.0,55.0,3.0,0.7,30.0,169.0,2019,7,3季度,轻度污染,0,0,1,0,0,0
2030,2019/7/25,轻度污染,130.0,24.0,52.0,3.0,0.5,31.0,192.0,2019,7,3季度,轻度污染,0,0,1,0,0,0
2031,2019/7/26,中度污染,167.0,40.0,70.0,2.0,0.7,24.0,232.0,2019,7,3季度,中度污染,0,0,0,1,0,0
2032,2019/7/27,中度污染,167.0,83.0,86.0,3.0,0.9,27.0,232.0,2019,7,3季度,中度污染,0,0,0,1,0,0
2033,2019/7/28,轻度污染,113.0,55.0,59.0,3.0,0.8,16.0,174.0,2019,7,3季度,轻度污染,0,0,1,0,0,0
2034,2019/7/29,优,43.0,14.0,13.0,3.0,0.5,22.0,86.0,2019,7,3季度,优,1,0,0,0,0,0
2035,2019/7/30,轻度污染,114.0,27.0,33.0,3.0,0.6,20.0,175.0,2019,7,3季度,轻度污染,0,0,1,0,0,0
2036,2019/7/31,轻度污染,142.0,22.0,43.0,3.0,0.7,27.0,206.0,2019,7,3季度,轻度污染,0,0,1,0,0,0
2037,2019/8/1,轻度污染,150.0,24.0,54.0,2.0,0.7,23.0,214.0,2019,8,3季度,轻度污染,0,0,1,0,0,0
2038,2019/8/2,良,83.0,29.0,36.0,5.0,0.8,21.0,139.0,2019,8,3季度,良,0,1,0,0,0,0
2039,2019/8/3,轻度污染,117.0,35.0,44.0,3.0,0.7,26.0,178.0,2019,8,3季度,轻度污染,0,0,1,0,0,0
2040,2019/8/4,良,65.0,40.0,45.0,3.0,0.9,28.0,117.0,2019,8,3季度,良,0,1,0,0,0,0
2041,2019/8/5,良,51.0,30.0,27.0,3.0,0.7,21.0,101.0,2019,8,3季度,良,0,1,0,0,0,0
2042,2019/8/6,良,91.0,46.0,47.0,2.0,0.7,24.0,149.0,2019,8,3季度,良,0,1,0,0,0,0
2043,2019/8/7,良,96.0,17.0,23.0,3.0,0.6,21.0,155.0,2019,8,3季度,良,0,1,0,0,0,0
2044,2019/8/8,轻度污染,123.0,33.0,46.0,2.0,0.7,28.0,185.0,2019,8,3季度,轻度污染,0,0,1,0,0,0
2045,2019/8/9,良,75.0,40.0,45.0,2.0,0.7,23.0,129.0,2019,8,3季度,良,0,1,0,0,0,0
2046,2019/8/10,良,61.0,23.0,25.0,3.0,0.6,26.0,113.0,2019,8,3季度,良,0,1,0,0,0,0
2047,2019/8/11,优,28.0,15.0,20.0,2.0,0.6,22.0,38.0,2019,8,3季度,优,1,0,0,0,0,0
2048,2019/8/12,优,39.0,6.0,16.0,2.0,0.4,15.0,78.0,2019,8,3季度,优,1,0,0,0,0,0
2049,2019/8/13,优,39.0,5.0,16.0,3.0,0.4,16.0,78.0,2019,8,3季度,优,1,0,0,0,0,0
2050,2019/8/14,优,44.0,11.0,28.0,2.0,0.5,28.0,88.0,2019,8,3季度,优,1,0,0,0,0,0
2051,2019/8/15,轻度污染,117.0,15.0,38.0,2.0,0.5,29.0,178.0,2019,8,3季度,轻度污染,0,0,1,0,0,0
2052,2019/8/16,优,39.0,6.0,18.0,2.0,0.3,16.0,78.0,2019,8,3季度,优,1,0,0,0,0,0
2053,2019/8/17,优,39.0,11.0,24.0,2.0,0.4,26.0,78.0,2019,8,3季度,优,1,0,0,0,0,0
2054,2019/8/18,良,86.0,15.0,45.0,2.0,0.5,33.0,143.0,2019,8,3季度,良,0,1,0,0,0,0
2055,2019/8/19,轻度污染,132.0,40.0,80.0,3.0,0.7,36.0,195.0,2019,8,3季度,轻度污染,0,0,1,0,0,0
2056,2019/8/20,良,70.0,51.0,54.0,3.0,0.8,30.0,88.0,2019,8,3季度,良,0,1,0,0,0,0
2057,2019/8/21,优,46.0,26.0,27.0,4.0,0.6,25.0,92.0,2019,8,3季度,优,1,0,0,0,0,0
2058,2019/8/22,优,43.0,14.0,32.0,3.0,0.6,34.0,83.0,2019,8,3季度,优,1,0,0,0,0,0
2059,2019/8/23,优,43.0,10.0,31.0,3.0,0.5,34.0,80.0,2019,8,3季度,优,1,0,0,0,0,0
2060,2019/8/24,良,100.0,15.0,43.0,3.0,0.5,32.0,159.0,2019,8,3季度,良,0,1,0,0,0,0
2061,2019/8/25,良,94.0,23.0,52.0,2.0,0.6,30.0,152.0,2019,8,3季度,良,0,1,0,0,0,0
2062,2019/8/26,轻度污染,102.0,76.0,90.0,2.0,0.9,39.0,123.0,2019,8,3季度,轻度污染,0,0,1,0,0,0
2063,2019/8/27,优,46.0,28.0,32.0,2.0,0.5,31.0,91.0,2019,8,3季度,优,1,0,0,0,0,0
2064,2019/8/28,优,34.0,4.0,25.0,2.0,0.3,21.0,67.0,2019,8,3季度,优,1,0,0,0,0,0
2065,2019/8/29,优,36.0,3.0,15.0,3.0,0.3,16.0,71.0,2019,8,3季度,优,1,0,0,0,0,0
2066,2019/8/30,优,45.0,6.0,21.0,2.0,0.3,20.0,89.0,2019,8,3季度,优,1,0,0,0,0,0
2067,2019/8/31,良,86.0,12.0,37.0,2.0,0.4,28.0,143.0,2019,8,3季度,良,0,1,0,0,0,0
2068,2019/9/1,良,100.0,20.0,51.0,3.0,0.4,32.0,160.0,2019,9,3季度,良,0,1,0,0,0,0
2069,2019/9/2,轻度污染,128.0,26.0,59.0,2.0,0.5,34.0,190.0,2019,9,3季度,轻度污染,0,0,1,0,0,0
2070,2019/9/3,中度污染,178.0,48.0,83.0,3.0,0.7,39.0,243.0,2019,9,3季度,中度污染,0,0,0,1,0,0
2071,2019/9/4,轻度污染,143.0,52.0,79.0,3.0,0.8,39.0,207.0,2019,9,3季度,轻度污染,0,0,1,0,0,0
2072,2019/9/5,轻度污染,149.0,45.0,72.0,2.0,0.6,34.0,213.0,2019,9,3季度,轻度污染,0,0,1,0,0,0
2073,2019/9/6,中度污染,178.0,49.0,83.0,3.0,0.7,40.0,243.0,2019,9,3季度,中度污染,0,0,0,1,0,0
2074,2019/9/7,轻度污染,150.0,45.0,74.0,3.0,0.7,36.0,215.0,2019,9,3季度,轻度污染,0,0,1,0,0,0
2075,2019/9/8,轻度污染,127.0,34.0,72.0,3.0,0.6,36.0,189.0,2019,9,3季度,轻度污染,0,0,1,0,0,0
2076,2019/9/9,轻度污染,147.0,65.0,92.0,7.0,1.3,31.0,211.0,2019,9,3季度,轻度污染,0,0,1,0,0,0
2077,2019/9/10,优,33.0,10.0,11.0,3.0,0.5,19.0,65.0,2019,9,3季度,优,1,0,0,0,0,0
2078,2019/9/11,优,40.0,15.0,26.0,5.0,0.7,32.0,47.0,2019,9,3季度,优,1,0,0,0,0,0
2079,2019/9/12,优,38.0,20.0,31.0,2.0,0.5,25.0,75.0,2019,9,3季度,优,1,0,0,0,0,0
2080,2019/9/13,优,35.0,22.0,23.0,2.0,0.5,22.0,69.0,2019,9,3季度,优,1,0,0,0,0,0
2081,2019/9/14,优,50.0,11.0,26.0,3.0,0.4,27.0,100.0,2019,9,3季度,优,1,0,0,0,0,0
2082,2019/9/15,良,68.0,27.0,53.0,2.0,0.5,38.0,121.0,2019,9,3季度,良,0,1,0,0,0,0
2083,2019/9/16,良,61.0,17.0,44.0,3.0,0.5,28.0,113.0,2019,9,3季度,良,0,1,0,0,0,0
2084,2019/9/17,良,83.0,29.0,60.0,3.0,0.6,30.0,139.0,2019,9,3季度,良,0,1,0,0,0,0
2085,2019/9/18,优,41.0,6.0,26.0,3.0,0.3,21.0,82.0,2019,9,3季度,优,1,0,0,0,0,0
2086,2019/9/19,良,56.0,24.0,61.0,3.0,0.5,41.0,90.0,2019,9,3季度,良,0,1,0,0,0,0
2087,2019/9/20,良,74.0,37.0,70.0,3.0,0.7,41.0,128.0,2019,9,3季度,良,0,1,0,0,0,0
2088,2019/9/21,轻度污染,120.0,58.0,78.0,5.0,1.1,37.0,182.0,2019,9,3季度,轻度污染,0,0,1,0,0,0
2089,2019/9/22,轻度污染,119.0,77.0,72.0,4.0,1.3,31.0,180.0,2019,9,3季度,轻度污染,0,0,1,0,0,0
2090,2019/9/23,良,51.0,29.0,40.0,3.0,0.6,35.0,101.0,2019,9,3季度,良,0,1,0,0,0,0
2091,2019/9/24,良,61.0,12.0,35.0,3.0,0.4,28.0,113.0,2019,9,3季度,良,0,1,0,0,0,0
2092,2019/9/25,良,100.0,23.0,53.0,3.0,0.6,37.0,160.0,2019,9,3季度,良,0,1,0,0,0,0
2093,2019/9/26,轻度污染,127.0,34.0,56.0,2.0,0.7,35.0,189.0,2019,9,3季度,轻度污染,0,0,1,0,0,0
2094,2019/9/27,良,95.0,51.0,57.0,3.0,0.8,31.0,154.0,2019,9,3季度,良,0,1,0,0,0,0
2095,2019/9/28,轻度污染,127.0,57.0,67.0,2.0,0.8,32.0,189.0,2019,9,3季度,轻度污染,0,0,1,0,0,0
2096,2019/9/29,轻度污染,137.0,59.0,76.0,2.0,0.9,35.0,200.0,2019,9,3季度,轻度污染,0,0,1,0,0,0
2097,2019/9/30,轻度污染,104.0,71.0,96.0,3.0,0.9,32.0,164.0,2019,9,3季度,轻度污染,0,0,1,0,0,0
2098,2019/10/1,良,70.0,51.0,79.0,3.0,0.8,23.0,,2019,10,4季度,良,0,1,0,0,0,0
2099,2019/10/2,良,70.0,51.0,69.0,3.0,0.9,24.0,,2019,10,4季度,良,0,1,0,0,0,0
2100,2019/10/3,良,89.0,56.0,82.0,2.0,0.8,22.0,146.0,2019,10,4季度,良,0,1,0,0,0,0
2101,2019/10/4,优,27.0,11.0,27.0,2.0,0.4,12.0,47.0,2019,10,4季度,优,1,0,0,0,0,0
2102,2019/10/5,优,23.0,6.0,16.0,2.0,0.3,18.0,,2019,10,4季度,优,1,0,0,0,0,0
2103,2019/10/6,优,47.0,23.0,33.0,2.0,0.4,37.0,,2019,10,4季度,优,1,0,0,0,0,0
2104,2019/10/7,良,54.0,38.0,52.0,2.0,0.6,35.0,,2019,10,4季度,良,0,1,0,0,0,0
2105,2019/10/8,优,29.0,7.0,23.0,3.0,0.3,22.0,58.0,2019,10,4季度,优,1,0,0,0,0,0
2106,2019/10/9,良,55.0,31.0,55.0,4.0,0.5,44.0,69.0,2019,10,4季度,良,0,1,0,0,0,0
2107,2019/10/10,良,67.0,48.0,44.0,2.0,0.5,31.0,49.0,2019,10,4季度,良,0,1,0,0,0,0
2108,2019/10/11,良,59.0,42.0,57.0,4.0,0.8,45.0,35.0,2019,10,4季度,良,0,1,0,0,0,0
2109,2019/10/12,良,72.0,28.0,72.0,15.0,1.4,57.0,14.0,2019,10,4季度,良,0,1,0,0,0,0
2110,2019/10/13,良,55.0,23.0,51.0,4.0,0.9,44.0,17.0,2019,10,4季度,良,0,1,0,0,0,0
2111,2019/10/14,优,34.0,9.0,21.0,2.0,0.3,27.0,53.0,2019,10,4季度,优,1,0,0,0,0,0
2112,2019/10/15,优,49.0,16.0,32.0,2.0,0.4,39.0,46.0,2019,10,4季度,优,1,0,0,0,0,0
2113,2019/10/16,良,58.0,28.0,44.0,2.0,0.5,46.0,35.0,2019,10,4季度,良,0,1,0,0,0,0
2114,2019/10/17,良,74.0,54.0,53.0,2.0,0.8,51.0,8.0,2019,10,4季度,良,0,1,0,0,0,0
2115,2019/10/18,良,82.0,60.0,46.0,2.0,0.8,43.0,58.0,2019,10,4季度,良,0,1,0,0,0,0
2116,2019/10/19,中度污染,163.0,124.0,86.0,2.0,1.2,58.0,42.0,2019,10,4季度,中度污染,0,0,0,1,0,0
2117,2019/10/20,轻度污染,105.0,79.0,121.0,2.0,0.7,42.0,60.0,2019,10,4季度,轻度污染,0,0,1,0,0,0
2118,2019/10/21,良,55.0,17.0,54.0,3.0,0.5,44.0,43.0,2019,10,4季度,良,0,1,0,0,0,0
2119,2019/10/22,良,75.0,44.0,98.0,3.0,0.9,60.0,49.0,2019,10,4季度,良,0,1,0,0,0,0
2120,2019/10/23,轻度污染,104.0,78.0,120.0,4.0,1.1,67.0,95.0,2019,10,4季度,轻度污染,0,0,1,0,0,0
2121,2019/10/24,良,90.0,67.0,84.0,2.0,0.9,52.0,46.0,2019,10,4季度,良,0,1,0,0,0,0
2122,2019/10/25,优,30.0,8.0,20.0,2.0,0.4,24.0,55.0,2019,10,4季度,优,1,0,0,0,0,0
2123,2019/10/26,良,59.0,30.0,54.0,3.0,0.6,47.0,36.0,2019,10,4季度,良,0,1,0,0,0,0
2124,2019/10/27,良,73.0,53.0,80.0,3.0,0.8,58.0,38.0,2019,10,4季度,良,0,1,0,0,0,0
2125,2019/10/28,轻度污染,113.0,26.0,175.0,2.0,0.3,20.0,60.0,2019,10,4季度,轻度污染,0,0,1,0,0,0
2126,2019/10/29,良,68.0,32.0,85.0,4.0,0.6,54.0,44.0,2019,10,4季度,良,0,1,0,0,0,0
2127,2019/10/30,良,93.0,54.0,114.0,3.0,0.8,74.0,28.0,2019,10,4季度,良,0,1,0,0,0,0
2128,2019/10/31,良,74.0,36.0,84.0,3.0,0.9,59.0,66.0,2019,10,4季度,良,0,1,0,0,0,0
2129,2019/11/1,良,64.0,25.0,68.0,6.0,0.8,51.0,36.0,2019,11,4季度,良,0,1,0,0,0,0
2130,2019/11/2,良,64.0,29.0,49.0,2.0,0.7,51.0,13.0,2019,11,4季度,良,0,1,0,0,0,0
2131,2019/11/3,优,48.0,33.0,48.0,3.0,0.6,34.0,33.0,2019,11,4季度,优,1,0,0,0,0,0
2132,2019/11/4,良,67.0,48.0,57.0,2.0,0.8,44.0,34.0,2019,11,4季度,良,0,1,0,0,0,0
2133,2019/11/5,良,59.0,42.0,57.0,3.0,0.8,41.0,40.0,2019,11,4季度,良,0,1,0,0,0,0
2134,2019/11/6,良,73.0,46.0,71.0,2.0,0.7,58.0,19.0,2019,11,4季度,良,0,1,0,0,0,0
2135,2019/11/7,优,47.0,24.0,47.0,3.0,0.5,37.0,44.0,2019,11,4季度,优,1,0,0,0,0,0
2136,2019/11/8,良,70.0,39.0,73.0,3.0,0.8,56.0,26.0,2019,11,4季度,良,0,1,0,0,0,0
2137,2019/11/9,轻度污染,112.0,84.0,94.0,3.0,1.0,67.0,21.0,2019,11,4季度,轻度污染,0,0,1,0,0,0
2138,2019/11/10,良,67.0,31.0,84.0,2.0,0.4,23.0,60.0,2019,11,4季度,良,0,1,0,0,0,0
2139,2019/11/11,良,54.0,17.0,53.0,2.0,0.5,43.0,51.0,2019,11,4季度,良,0,1,0,0,0,0
2140,2019/11/12,良,92.0,50.0,92.0,6.0,0.9,73.0,18.0,2019,11,4季度,良,0,1,0,0,0,0
2141,2019/11/13,良,55.0,9.0,59.0,3.0,0.2,14.0,63.0,2019,11,4季度,良,0,1,0,0,0,0
2142,2019/11/14,良,62.0,25.0,57.0,5.0,0.6,49.0,22.0,2019,11,4季度,良,0,1,0,0,0,0
2143,2019/11/15,良,64.0,35.0,78.0,6.0,0.9,51.0,17.0,2019,11,4季度,良,0,1,0,0,0,0
2144,2019/11/16,良,65.0,47.0,80.0,9.0,1.3,52.0,13.0,2019,11,4季度,良,0,1,0,0,0,0
2145,2019/11/17,轻度污染,119.0,52.0,188.0,5.0,0.8,34.0,54.0,2019,11,4季度,轻度污染,0,0,1,0,0,0
2146,2019/11/18,良,74.0,19.0,98.0,2.0,0.3,20.0,53.0,2019,11,4季度,良,0,1,0,0,0,0
2147,2019/11/19,良,56.0,20.0,62.0,2.0,0.4,32.0,49.0,2019,11,4季度,良,0,1,0,0,0,0
2148,2019/11/20,良,87.0,61.0,124.0,8.0,0.9,69.0,15.0,2019,11,4季度,良,0,1,0,0,0,0
2149,2019/11/21,轻度污染,119.0,90.0,158.0,9.0,1.6,78.0,6.0,2019,11,4季度,轻度污染,0,0,1,0,0,0
